customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,RevenueCategory,AvgChargePerMonth,TotalServices,ChargeCategory,CustomerValueScore,ContractRisk,AutoPayment,FiberOpticUser,SeniorHighChargeRisk,TenureContractRisk,HighMonthlyChargeRisk,ServiceEngagementScore,PaperlessBillingRisk,HasDependents,LongTermCustomer,RevenuePerService,ChurnScore
7291-CDTMJ,Male,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,No,0-1 Year,Normal Revenue,9.825,1,Low,19.65,3,1,0,0.0,1,0,0,1,0,0,9.825,5
7128-GGCNO,Male,0,No,No,46,1,Yes,0,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),72.8,3249.4,No,2-4 Years,Normal Revenue,69.13617021276596,1,High,3348.8,3,1,0,0.0,0,1,0,0,0,1,36.4,4
0237-YFUTL,Female,0,Yes,No,50,1,Yes,0,1,1,0,1,1,1,Month-to-month,Yes,Bank transfer (automatic),109.65,5405.8,No,4+ Years,High Revenue,105.99607843137257,6,High,5482.5,3,1,0,0.0,0,1,5,1,0,1,15.664285714285715,5
7691-KGKGP,Male,0,Yes,Yes,53,1,No,0,0,1,0,1,1,0,Month-to-month,No,Credit card (automatic),65.0,3363.8,No,4+ Years,Normal Revenue,62.2925925925926,4,Medium,3445.0,3,1,0,0.0,0,1,3,0,1,1,13.0,4
6710-HSJRD,Male,0,Yes,No,61,1,Yes,0,0,1,1,1,1,1,Month-to-month,Yes,Electronic check,114.1,7132.15,No,4+ Years,High Revenue,115.03467741935484,6,High,6960.099999999999,3,0,0,0.0,0,1,5,1,0,1,16.3,5
3675-EQOZA,Male,0,No,No,5,1,No,0,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),20.65,93.55,No,0-1 Year,Normal Revenue,15.591666666666669,1,Low,103.25,3,1,0,0.0,1,0,0,0,0,0,10.325,4
0840-DCNZE,Male,0,No,No,47,1,No,0,1,1,1,1,1,1,One year,Yes,Bank transfer (automatic),86.95,4138.9,No,2-4 Years,High Revenue,86.22708333333333,7,High,4086.65,2,1,0,0.0,0,1,6,1,0,1,10.86875,4
1732-FEKLD,Female,0,No,No,54,1,Yes,0,0,1,1,0,1,0,One year,Yes,Bank transfer (automatic),94.75,5121.75,No,4+ Years,High Revenue,93.12272727272727,4,High,5116.5,2,1,0,0.0,0,1,3,1,0,1,18.95,4
9862-KJTYK,Male,0,No,Yes,19,0,No phone service,0,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),25.35,566.1,No,1-2 Years,Normal Revenue,28.305,0,Low,481.65,3,1,0,0.0,0,0,0,1,1,0,25.35,4
0479-HMSWA,Female,0,No,Yes,26,1,No,0,0,1,1,1,1,1,Two year,Yes,Electronic check,105.45,2715.3,No,2-4 Years,High Revenue,100.56666666666668,6,High,2741.7000000000003,1,0,0,0.0,0,1,5,1,1,1,15.064285714285715,3
5854-KSRBJ,Male,0,Yes,Yes,70,1,Yes,0,0,0,0,0,0,0,Two year,No,Mailed check,25.4,1782.05,No,4+ Years,Normal Revenue,25.099295774647885,1,Low,1778.0,1,0,0,0.0,0,0,0,0,1,1,12.7,1
0365-BZUWY,Male,0,Yes,No,17,1,Yes,0,0,1,1,0,1,1,Month-to-month,Yes,Electronic check,102.55,1742.5,No,1-2 Years,High Revenue,96.80555555555556,5,High,1743.35,3,0,0,0.0,0,1,4,1,0,0,17.091666666666665,5
4817-VYYWS,Female,0,No,No,30,1,Yes,0,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,100.2,2983.8,Yes,2-4 Years,High Revenue,96.25161290322582,4,High,3006.0,3,0,0,0.0,0,1,3,1,0,1,20.04,5
5701-SVCWR,Female,0,No,Yes,1,1,Yes,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,24.0,24.0,No,0-1 Year,Normal Revenue,12.0,1,Low,24.0,3,0,0,0.0,1,0,0,0,1,0,12.0,4
3129-AAQOU,Female,0,Yes,Yes,19,1,Yes,0,0,0,0,0,0,0,Two year,No,Mailed check,25.6,485.9,No,1-2 Years,Normal Revenue,24.295,1,Low,486.4,1,0,0,0.0,0,0,0,0,1,0,12.8,1
4922-CVPDX,Female,0,Yes,No,26,1,No,0,0,1,1,0,1,1,Two year,Yes,Credit card (automatic),73.5,1905.7,No,2-4 Years,Normal Revenue,70.58148148148149,5,High,1911.0,1,1,0,0.0,0,1,4,1,0,1,12.25,3
1396-QWFBJ,Female,0,Yes,Yes,21,1,No,0,0,1,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),74.05,1565.7,Yes,1-2 Years,Normal Revenue,71.16818181818182,2,High,1555.05,3,1,0,0.0,0,1,1,1,1,0,24.683333333333334,5
1357-BIJKI,Male,0,Yes,No,50,1,Yes,0,0,1,0,0,1,1,One year,Yes,Electronic check,98.25,4858.7,No,4+ Years,High Revenue,95.2686274509804,4,High,4912.5,2,0,0,0.0,0,1,3,1,0,1,19.65,4
1099-BTKWT,Female,0,Yes,No,68,0,No phone service,0,1,0,1,0,1,1,One year,Yes,Electronic check,54.4,3723.65,No,4+ Years,Normal Revenue,53.96594202898551,4,Medium,3699.2,2,0,0,0.0,0,0,4,1,0,1,10.879999999999999,3
5299-SJCZT,Male,0,No,No,3,1,Yes,0,0,0,1,0,1,1,Month-to-month,Yes,Bank transfer (automatic),101.55,298.35,Yes,0-1 Year,High Revenue,74.5875,4,High,304.65,3,1,0,0.0,1,1,3,1,0,0,20.31,6
2018-PZKMU,Male,0,Yes,Yes,9,1,No,0,0,0,1,1,1,1,Month-to-month,No,Electronic check,103.1,970.45,No,0-1 Year,High Revenue,97.045,5,High,927.9,3,0,0,0.0,1,1,4,0,1,0,17.183333333333334,5
7340-KEFQE,Female,0,Yes,Yes,51,0,No phone service,0,1,0,0,1,0,0,Two year,No,Bank transfer (automatic),34.2,1782.0,No,4+ Years,Normal Revenue,34.26923076923077,2,Low,1744.2,1,1,0,0.0,0,0,2,0,1,1,11.4,1
4570-QHXHL,Female,0,No,No,9,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,43.75,405.7,No,0-1 Year,Normal Revenue,40.57,1,Medium,393.75,3,0,0,0.0,1,0,0,1,0,0,21.875,5
2403-BCASL,Male,1,Yes,Yes,41,1,Yes,0,0,1,1,1,1,1,One year,Yes,Electronic check,111.95,4534.9,Yes,2-4 Years,High Revenue,107.97380952380952,6,High,4589.95,2,0,0,111.95,0,1,5,1,1,1,15.992857142857144,4
7392-YYPYJ,Male,0,No,No,22,1,Yes,0,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,100.65,2415.95,No,1-2 Years,High Revenue,105.04130434782608,4,High,2214.3,3,0,0,0.0,0,1,3,1,0,0,20.130000000000003,5
2898-LSJGD,Female,0,Yes,Yes,21,0,No phone service,0,1,0,1,0,1,1,One year,Yes,Electronic check,55.95,1157.05,Yes,1-2 Years,Normal Revenue,52.59318181818182,4,Medium,1174.95,2,0,0,0.0,0,0,4,1,1,0,11.190000000000001,3
2223-GDSHL,Male,0,Yes,Yes,71,1,Yes,0,1,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),116.05,8297.5,No,4+ Years,High Revenue,115.24305555555556,7,High,8239.55,1,1,0,0.0,0,1,6,1,1,1,14.50625,3
7359-PTSXY,Male,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,No,Electronic check,45.75,45.75,Yes,0-1 Year,Normal Revenue,22.875,1,Medium,45.75,3,0,0,0.0,1,0,0,0,0,0,22.875,4
9470-RTWDV,Male,0,Yes,Yes,26,1,Yes,0,0,0,1,1,1,1,One year,Yes,Credit card (automatic),82.0,2083.1,No,2-4 Years,High Revenue,77.15185185185184,5,High,2132.0,2,1,0,0.0,0,1,4,1,1,1,13.666666666666666,4
2176-OSJUV,Male,0,Yes,No,71,1,Yes,0,1,1,0,1,0,0,Two year,No,Bank transfer (automatic),65.15,4681.75,No,4+ Years,Normal Revenue,65.02430555555556,4,Medium,4625.650000000001,1,1,0,0.0,0,1,3,0,0,1,13.030000000000001,2
9348-YVOMK,Male,0,No,No,4,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),44.8,176.2,No,0-1 Year,Normal Revenue,35.239999999999995,1,Medium,179.2,3,1,0,0.0,1,0,0,1,0,0,22.4,5
8104-OSKWT,Female,0,No,No,12,1,Yes,0,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,79.8,1001.2,No,0-1 Year,Normal Revenue,77.01538461538462,2,High,957.6,3,0,0,0.0,0,1,1,1,0,0,26.599999999999998,5
4521-YEEHE,Female,0,Yes,No,18,1,Yes,0,0,0,0,1,1,0,Month-to-month,Yes,Electronic check,88.85,1594.75,No,1-2 Years,High Revenue,83.9342105263158,3,High,1599.3,3,0,0,0.0,0,1,2,1,0,0,22.2125,5
4090-KPJIP,Female,0,No,No,3,1,Yes,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,74.95,212.4,No,0-1 Year,Normal Revenue,53.1,1,High,224.85,3,0,0,0.0,1,1,0,1,0,0,37.475,6
3786-WOVKF,Female,1,Yes,No,72,1,Yes,0,1,1,0,0,1,1,One year,Yes,Bank transfer (automatic),106.85,7677.4,No,4+ Years,High Revenue,105.16986301369865,5,High,7693.2,2,1,0,106.85,0,1,4,1,0,1,17.808333333333334,4
4503-BDXBD,Male,0,No,No,11,1,No,0,0,1,0,0,0,0,Month-to-month,No,Electronic check,74.95,815.5,Yes,0-1 Year,Normal Revenue,67.95833333333333,2,High,824.45,3,0,0,0.0,1,1,1,0,0,0,24.983333333333334,5
6086-ESGRL,Female,0,No,No,1,1,No,0,0,0,0,0,0,1,Month-to-month,No,Credit card (automatic),80.15,80.15,Yes,0-1 Year,High Revenue,40.075,2,High,80.15,3,1,0,0.0,1,1,1,0,0,0,26.71666666666667,5
2592-HODOV,Male,0,No,No,13,1,No,0,0,0,0,0,0,0,One year,No,Credit card (automatic),19.3,259.65,No,1-2 Years,Normal Revenue,18.54642857142857,1,Low,250.9,2,1,0,0.0,0,0,0,0,0,0,9.65,2
3886-CERTZ,Female,0,Yes,No,72,1,Yes,0,0,1,1,1,1,1,One year,Yes,Electronic check,109.25,8109.8,Yes,4+ Years,High Revenue,111.09315068493152,6,High,7866.0,2,0,0,0.0,0,1,5,1,0,1,15.607142857142858,4
7995-ZHHNZ,Male,0,Yes,No,42,1,Yes,0,1,0,0,0,0,0,One year,No,Credit card (automatic),56.1,2386.85,No,2-4 Years,Normal Revenue,55.50813953488372,2,Medium,2356.2000000000003,2,1,0,0.0,0,0,1,0,0,1,18.7,2
3824-RHKVR,Female,0,No,No,17,1,No,0,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),19.7,340.35,No,1-2 Years,Normal Revenue,18.90833333333333,1,Low,334.9,3,1,0,0.0,0,0,0,0,0,0,9.85,3
5816-SCGFC,Female,1,No,No,7,1,No,0,0,1,0,0,0,0,Month-to-month,Yes,Mailed check,51.3,419.35,No,0-1 Year,Normal Revenue,52.41875,2,Medium,359.1,3,0,0,51.3,1,0,1,1,0,0,17.099999999999998,5
5989-AXPUC,Female,0,Yes,No,68,1,Yes,0,1,1,1,1,1,1,Two year,No,Mailed check,118.6,7990.05,No,4+ Years,High Revenue,115.79782608695652,7,High,8064.799999999999,1,0,0,0.0,0,1,6,0,0,1,14.825,2
4979-HPRFL,Male,0,Yes,Yes,56,1,Yes,0,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),24.15,1402.25,No,4+ Years,Normal Revenue,24.600877192982452,1,Low,1352.4,1,1,0,0.0,0,0,0,0,1,1,12.075,1
8590-OHDIW,Female,0,Yes,Yes,38,1,No,0,0,0,0,0,0,0,One year,No,Mailed check,20.3,749.35,No,2-4 Years,Normal Revenue,19.214102564102564,1,Low,771.4,2,0,0,0.0,0,0,0,0,1,1,10.15,2
8015-IHCGW,Female,0,Yes,Yes,72,1,Yes,0,1,1,1,1,1,1,Two year,Yes,Electronic check,115.5,8425.15,No,4+ Years,High Revenue,115.41301369863014,7,High,8316.0,1,0,0,0.0,0,1,6,1,1,1,14.4375,3
2332-TODQS,Female,0,No,No,48,1,Yes,0,0,0,0,0,0,0,One year,No,Credit card (automatic),25.05,1171.5,No,2-4 Years,Normal Revenue,23.90816326530612,1,Low,1202.4,2,1,0,0.0,0,0,0,0,0,1,12.525,2
9278-VZKCD,Female,1,Yes,No,52,1,Yes,0,1,1,1,0,1,1,Month-to-month,Yes,Electronic check,109.1,5647.95,No,4+ Years,High Revenue,106.56509433962265,6,High,5673.2,3,0,0,109.1,0,1,5,1,0,1,15.585714285714285,5
8008-OTEZX,Female,0,Yes,Yes,35,1,No,0,0,0,0,0,0,0,One year,No,Mailed check,19.65,708.8,No,2-4 Years,Normal Revenue,19.688888888888886,1,Low,687.75,2,0,0,0.0,0,0,0,0,1,1,9.825,2
2773-OVBPK,Male,0,Yes,No,67,1,Yes,0,0,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),111.3,7567.2,No,4+ Years,High Revenue,111.28235294117648,6,High,7457.099999999999,1,1,0,0.0,0,1,5,1,0,1,15.9,3
5999-LCXAO,Female,0,No,No,1,0,No phone service,0,1,0,0,0,0,0,Month-to-month,No,Mailed check,29.9,29.9,No,0-1 Year,Normal Revenue,14.95,1,Low,29.9,3,0,0,0.0,1,0,1,0,0,0,14.95,4
5206-XZZQI,Male,0,No,No,53,1,No,0,0,1,0,1,0,0,Month-to-month,Yes,Mailed check,80.6,4348.1,No,4+ Years,High Revenue,80.52037037037037,3,High,4271.799999999999,3,0,0,0.0,0,1,2,1,0,1,20.15,5
4803-LBYPN,Male,0,Yes,Yes,34,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.8,635.9,No,2-4 Years,Normal Revenue,18.16857142857143,1,Low,707.2,3,0,0,0.0,0,0,0,0,1,1,10.4,3
5759-RCVCB,Female,0,No,No,3,0,No phone service,0,0,0,0,0,1,0,Month-to-month,No,Credit card (automatic),35.2,108.95,Yes,0-1 Year,Normal Revenue,27.2375,1,Medium,105.6,3,1,0,0.0,1,0,1,0,0,0,17.6,4
6372-RFVNS,Female,0,Yes,No,1,1,No,0,0,0,0,0,1,0,Month-to-month,No,Electronic check,78.8,78.8,Yes,0-1 Year,Normal Revenue,39.4,2,High,78.8,3,0,0,0.0,1,1,1,0,0,0,26.266666666666666,5
2139-FQHLM,Male,0,No,No,19,1,No,0,0,0,1,1,1,0,Month-to-month,No,Mailed check,89.95,1682.4,No,1-2 Years,High Revenue,84.12,4,High,1709.05,3,0,0,0.0,0,1,3,0,0,0,17.990000000000002,4
8261-GWDBQ,Female,1,Yes,No,60,1,Yes,0,1,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),116.05,6925.9,No,4+ Years,High Revenue,113.53934426229507,7,High,6963.0,1,1,0,116.05,0,1,6,1,0,1,14.50625,3
1093-YSWCA,Male,0,No,No,11,1,No,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.55,223.15,No,0-1 Year,Normal Revenue,18.59583333333333,1,Low,215.05,1,1,0,0.0,0,0,0,0,0,0,9.775,1
8938-UMKPI,Female,0,No,No,47,1,Yes,0,0,1,1,0,1,1,Month-to-month,Yes,Electronic check,106.4,5127.95,Yes,2-4 Years,High Revenue,106.83229166666666,5,High,5000.8,3,0,0,0.0,0,1,4,1,0,1,17.733333333333334,5
0991-BRRFB,Male,0,No,No,18,1,No,0,1,0,0,0,0,0,Month-to-month,No,Electronic check,49.4,874.8,Yes,1-2 Years,Normal Revenue,46.04210526315789,2,Medium,889.1999999999999,3,0,0,0.0,0,0,1,0,0,0,16.466666666666665,3
3882-IYOIJ,Female,0,Yes,Yes,60,1,Yes,0,1,1,1,1,1,1,Two year,No,Credit card (automatic),115.25,6758.45,No,4+ Years,High Revenue,110.79426229508196,7,High,6915.0,1,1,0,0.0,0,1,6,0,1,1,14.40625,2
8749-TZYEC,Male,0,Yes,No,72,1,Yes,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),24.8,1874.3,No,4+ Years,Normal Revenue,25.675342465753424,1,Low,1785.6,1,1,0,0.0,0,0,0,0,0,1,12.4,1
1755-FZQEC,Male,0,No,No,39,1,No,0,0,0,0,0,0,0,One year,No,Mailed check,19.9,791.15,No,2-4 Years,Normal Revenue,19.77875,1,Low,776.0999999999999,2,0,0,0.0,0,0,0,0,0,1,9.95,2
3115-JPJDD,Female,0,Yes,No,59,1,No,0,1,0,1,0,0,0,One year,Yes,Credit card (automatic),81.25,4639.45,No,4+ Years,High Revenue,77.32416666666667,3,High,4793.75,2,1,0,0.0,0,1,2,1,0,1,20.3125,4
5600-KTXFM,Male,0,Yes,Yes,2,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,69.95,143.9,No,0-1 Year,Normal Revenue,47.96666666666667,1,Medium,139.9,3,0,0,0.0,1,1,0,0,1,0,34.975,5
3871-IKPYH,Male,1,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,No,Electronic check,69.1,69.1,Yes,0-1 Year,Normal Revenue,34.55,1,Medium,69.1,3,0,0,69.1,1,1,0,0,0,0,34.55,5
6319-IEJWJ,Male,0,Yes,Yes,20,1,No,0,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,90.2,1776.55,Yes,1-2 Years,High Revenue,84.59761904761905,3,High,1804.0,3,0,0,0.0,0,1,2,1,1,0,22.55,5
9025-AOMKI,Female,0,No,No,6,1,Yes,0,0,0,0,0,1,1,Month-to-month,Yes,Bank transfer (automatic),93.55,536.4,Yes,0-1 Year,High Revenue,76.62857142857142,3,High,561.3,3,1,0,0.0,1,1,2,1,0,0,23.3875,6
6339-TBELP,Male,0,No,No,71,1,Yes,0,0,0,1,1,0,0,Two year,Yes,Credit card (automatic),86.4,6172.0,No,4+ Years,High Revenue,85.72222222222223,3,High,6134.400000000001,1,1,0,0.0,0,1,2,1,0,1,21.6,3
7964-YESJC,Female,0,Yes,No,24,1,Yes,0,1,1,1,0,0,0,Month-to-month,No,Mailed check,66.3,1559.45,No,1-2 Years,Normal Revenue,62.378,4,Medium,1591.1999999999998,3,0,0,0.0,0,1,3,0,0,0,13.26,4
6173-GOLSU,Male,1,Yes,No,67,1,Yes,0,0,0,0,0,1,1,Month-to-month,Yes,Credit card (automatic),94.65,6079.0,No,4+ Years,High Revenue,89.3970588235294,3,High,6341.55,3,1,0,94.65,0,1,2,1,0,1,23.6625,5
5275-SQEIZ,Male,0,No,No,1,1,No,0,0,0,0,0,0,1,Month-to-month,Yes,Mailed check,80.85,80.85,Yes,0-1 Year,High Revenue,40.425,2,High,80.85,3,0,0,0.0,1,1,1,1,0,0,26.95,6
7716-YTYHG,Female,0,Yes,Yes,48,1,Yes,0,0,0,0,0,0,1,One year,Yes,Mailed check,82.05,4029.95,Yes,2-4 Years,High Revenue,82.2438775510204,2,High,3938.4,2,0,0,0.0,0,1,1,1,1,1,27.349999999999998,4
9938-ZREHM,Female,0,Yes,No,37,1,Yes,0,0,1,0,1,0,1,One year,No,Mailed check,72.1,2658.4,No,2-4 Years,Normal Revenue,69.9578947368421,4,High,2667.7,2,0,0,0.0,0,1,3,0,0,1,14.419999999999998,3
7950-XWOVN,Male,0,No,No,11,0,No phone service,0,0,1,1,0,0,0,Month-to-month,No,Mailed check,34.7,383.55,No,0-1 Year,Normal Revenue,31.9625,2,Low,381.7000000000001,3,0,0,0.0,1,0,2,0,0,0,11.566666666666668,4
4390-KYULV,Male,0,Yes,No,3,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),20.55,51.15,Yes,0-1 Year,Normal Revenue,12.7875,1,Low,61.650000000000006,3,1,0,0.0,1,0,0,1,0,0,10.275,5
4647-MUZON,Female,0,Yes,No,18,1,No,0,0,0,1,0,1,1,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,No,1-2 Years,High Revenue,91.86842105263158,4,High,1727.1,3,1,0,0.0,0,1,3,1,0,0,19.19,5
9702-AIUJO,Male,0,Yes,Yes,50,1,No,0,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),44.8,2230.85,No,4+ Years,Normal Revenue,43.7421568627451,1,Medium,2240.0,2,1,0,0.0,0,0,0,1,1,1,22.4,3
8849-PRIQJ,Female,0,Yes,Yes,67,1,Yes,0,1,0,1,1,1,1,One year,Yes,Electronic check,109.4,7281.6,No,4+ Years,High Revenue,107.08235294117648,6,High,7329.8,2,0,0,0.0,0,1,5,1,1,1,15.62857142857143,4
8851-RAGOV,Female,0,Yes,No,25,1,No,0,1,1,0,1,0,1,Month-to-month,Yes,Mailed check,71.05,1837.7,No,2-4 Years,Normal Revenue,70.68076923076923,5,High,1776.25,3,0,0,0.0,0,1,4,1,0,1,11.841666666666667,5
1304-NECVQ,Female,1,No,No,2,1,Yes,0,0,0,1,0,0,0,Month-to-month,Yes,Electronic check,78.55,149.55,Yes,0-1 Year,Normal Revenue,49.85,2,High,157.1,3,0,0,78.55,1,1,1,1,0,0,26.183333333333334,6
5396-IZEPB,Male,0,No,No,9,1,No,0,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),19.7,180.7,No,0-1 Year,Normal Revenue,18.07,1,Low,177.29999999999998,3,1,0,0.0,1,0,0,0,0,0,9.85,4
1729-VLAZJ,Female,0,No,Yes,10,0,No phone service,0,1,1,0,1,0,0,One year,No,Mailed check,40.25,411.45,No,0-1 Year,Normal Revenue,37.404545454545456,3,Medium,402.5,2,0,0,0.0,0,0,3,0,1,0,10.0625,2
8285-ABVLB,Female,0,Yes,No,70,1,No,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.85,1328.35,No,4+ Years,Normal Revenue,18.709154929577466,1,Low,1389.5,1,1,0,0.0,0,0,0,0,0,1,9.925,1
0701-TJSEF,Male,0,No,No,9,1,No,0,1,0,1,1,0,1,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,No,0-1 Year,Normal Revenue,57.69500000000001,5,Medium,614.25,3,1,0,0.0,1,1,4,1,0,0,11.375,6
5712-VBOXD,Female,0,No,No,4,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),20.15,68.45,No,0-1 Year,Normal Revenue,13.69,1,Low,80.6,3,1,0,0.0,1,0,0,1,0,0,10.075,5
6629-LADHQ,Female,0,No,No,2,1,No,0,1,0,0,0,0,0,Month-to-month,No,Mailed check,50.95,123.05,No,0-1 Year,Normal Revenue,41.016666666666666,2,Medium,101.9,3,0,0,0.0,1,0,1,0,0,0,16.983333333333334,4
8945-GRKHX,Female,0,No,Yes,1,1,No,0,0,0,0,0,0,1,Month-to-month,No,Electronic check,78.65,78.65,Yes,0-1 Year,Normal Revenue,39.325,2,High,78.65,3,0,0,0.0,1,1,1,0,1,0,26.21666666666667,5
1559-DTODC,Male,0,No,No,19,0,No phone service,0,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,No,1-2 Years,Normal Revenue,23.4175,0,Low,477.85,3,1,0,0.0,0,0,0,1,0,0,25.15,4
4797-MIWUM,Male,0,Yes,Yes,7,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,No,0-1 Year,Normal Revenue,21.8375,1,Low,141.75,3,1,0,0.0,1,0,0,1,1,0,10.125,5
6959-UWKHF,Male,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,42.9,42.9,Yes,0-1 Year,Normal Revenue,21.45,1,Medium,42.9,3,0,0,0.0,1,0,0,1,0,0,21.45,5
8720-RQSBJ,Male,1,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,No,Electronic check,44.0,44.0,No,0-1 Year,Normal Revenue,22.0,1,Medium,44.0,3,0,0,44.0,1,0,0,0,0,0,22.0,4
4537-CIBHB,Female,0,Yes,Yes,9,1,No,0,0,0,0,0,0,0,One year,No,Mailed check,20.25,172.35,No,0-1 Year,Normal Revenue,17.235,1,Low,182.25,2,0,0,0.0,0,0,0,0,1,0,10.125,2
3815-SLMEF,Female,0,No,No,3,0,No phone service,0,1,0,0,1,0,0,Month-to-month,No,Mailed check,34.25,139.35,Yes,0-1 Year,Normal Revenue,34.8375,2,Low,102.75,3,0,0,0.0,1,0,2,0,0,0,11.416666666666666,4
5154-VEKBL,Female,0,No,No,9,0,No phone service,0,1,0,1,1,1,1,Month-to-month,No,Mailed check,58.5,539.85,Yes,0-1 Year,Normal Revenue,53.985,5,Medium,526.5,3,0,0,0.0,1,0,5,0,0,0,9.75,4
4324-AHJKS,Female,0,No,No,5,1,No,0,1,0,1,0,0,0,Month-to-month,No,Credit card (automatic),55.8,300.4,No,0-1 Year,Normal Revenue,50.06666666666666,3,Medium,279.0,3,1,0,0.0,1,0,2,0,0,0,13.95,4
4355-CVPVS,Female,0,Yes,Yes,56,1,No,0,0,0,0,0,1,1,One year,No,Bank transfer (automatic),88.9,4968.0,No,4+ Years,High Revenue,87.15789473684211,3,High,4978.400000000001,2,1,0,0.0,0,1,2,0,1,1,22.225,3
4495-LHSSK,Female,0,No,Yes,18,1,Yes,0,1,0,0,0,0,0,Month-to-month,No,Mailed check,57.65,992.7,No,1-2 Years,Normal Revenue,52.24736842105264,2,Medium,1037.7,3,0,0,0.0,0,0,1,0,1,0,19.216666666666665,3
5655-JSMZM,Male,1,No,No,49,1,Yes,0,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,96.2,4718.25,Yes,4+ Years,High Revenue,94.365,3,High,4713.8,3,0,0,96.2,0,1,2,1,0,1,24.05,5
5915-ANOEI,Male,0,Yes,No,70,1,Yes,0,1,1,1,1,1,0,Two year,No,Mailed check,79.15,5536.5,No,4+ Years,Normal Revenue,77.97887323943662,6,High,5540.5,1,0,0,0.0,0,1,5,0,0,1,11.307142857142859,2
9861-PDSZP,Female,0,No,No,72,1,Yes,0,0,1,1,1,1,1,Two year,Yes,Credit card (automatic),108.05,7806.6,No,4+ Years,High Revenue,106.93972602739728,6,High,7779.599999999999,1,1,0,0.0,0,1,5,1,0,1,15.435714285714285,3
4505-EXZHB,Female,1,No,No,6,1,No,0,0,0,1,0,0,0,Month-to-month,No,Electronic check,74.4,434.1,Yes,0-1 Year,Normal Revenue,62.01428571428572,2,High,446.4,3,0,0,74.4,1,1,1,0,0,0,24.8,5
7225-CBZPL,Male,1,Yes,No,17,1,Yes,0,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,94.8,1563.9,No,1-2 Years,High Revenue,86.88333333333334,3,High,1611.6,3,0,0,94.8,0,1,2,1,0,0,23.7,5
6704-UTUKK,Male,0,Yes,No,29,0,No phone service,0,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,45.9,1332.4,No,2-4 Years,Normal Revenue,44.41333333333333,2,Medium,1331.1,3,0,0,0.0,0,0,2,1,0,1,15.299999999999999,4
4587-VVTOX,Female,0,Yes,No,6,1,Yes,0,0,1,1,0,1,1,Month-to-month,Yes,Electronic check,105.3,545.2,Yes,0-1 Year,High Revenue,77.88571428571429,5,High,631.8,3,0,0,0.0,1,1,4,1,0,0,17.55,6
2019-HDCZY,Male,0,Yes,No,63,1,Yes,0,0,0,1,0,1,1,Two year,No,Electronic check,102.6,6296.75,No,4+ Years,High Revenue,98.38671875,4,High,6463.799999999999,1,0,0,0.0,0,1,3,0,0,1,20.52,2
